respondent_id,h1n1_vaccine,seasonal_vaccine
31770,0.24,0.5324
31771,0.21999999999999997,0.5068
31772,0.09999999999999998,0.6678
31773,0.10999999999999999,0.30779999999999996
31774,0.08999999999999997,0.32830000000000004
31775,0.17000000000000004,0.9847
31776,0.35,0.7937
31777,0.06000000000000005,0.32420000000000004
31778,0.13,0.1874
31779,0.030000000000000027,0.03049999999999997
31780,0.08999999999999997,0.5462
31781,0.18000000000000005,0.09189999999999998
31782,0.10999999999999999,0.3214
31783,0.28,0.30500000000000005
31784,0.040000000000000036,0.1945
31785,0.20999999999999996,0.10999999999999999
31786,0.12,0.02200000000000002
31787,0.20999999999999996,0.3124
31788,0.12,0.6307
31789,0.07999999999999996,0.6081
31790,0.15000000000000002,0.24980000000000002
31791,0.030000000000000027,0.18279999999999996
31792,0.14,0.6579
31793,0.12,0.16620000000000001
31794,0.26,0.6931
31795,0.19999999999999996,0.15090000000000003
31796,0.33999999999999997,0.38660000000000005
31797,0.32999999999999996,0.7633
31798,0.22999999999999998,0.5207
31799,0.0,0.023900000000000032
31800,0.20999999999999996,0.3843
31801,0.44999999999999996,0.6599
31802,0.55,0.9535
31803,0.16000000000000003,0.9669
31804,0.030000000000000027,0.12350000000000005
31805,0.06999999999999995,0.19320000000000004
31806,0.25,0.011399999999999966
31807,0.55,0.7273
31808,0.030000000000000027,0.8199
31809,0.20999999999999996,0.12190000000000001
31810,0.13,0.06430000000000002
31811,0.58,0.09250000000000003
31812,0.18999999999999995,0.9734
31813,0.25,0.6561
31814,0.15000000000000002,0.24039999999999995
31815,0.27,0.4113
31816,0.17000000000000004,0.6927
31817,0.15000000000000002,0.17600000000000005
31818,0.47,0.8995
31819,0.12,0.239
31820,0.27,0.22260000000000002
31821,0.14,0.3228
31822,0.33999999999999997,0.8303
31823,0.28,0.5614
31824,0.22999999999999998,0.8759
31825,0.28,0.3094
31826,0.12,0.62
31827,0.38,0.2571
31828,0.30000000000000004,0.41180000000000005
31829,0.010000000000000009,0.09630000000000005
31830,0.28,0.6268
31831,0.16000000000000003,0.7166
31832,0.27,0.7615
31833,0.16000000000000003,0.6489
31834,0.18000000000000005,0.5159
31835,0.06000000000000005,0.12370000000000003
31836,0.06000000000000005,0.012299999999999978
31837,0.69,0.9766
31838,0.36,0.7022
31839,0.13,0.17959999999999998
31840,0.12,0.15610000000000002
31841,0.06999999999999995,0.13829999999999998
31842,0.16000000000000003,0.32720000000000005
31843,0.51,0.8899
31844,0.21999999999999997,0.8244
31845,0.42000000000000004,0.6749
31846,0.27,0.8909
31847,0.07999999999999996,0.7579
31848,0.22999999999999998,0.11099999999999999
31849,0.07999999999999996,0.11550000000000005
31850,0.050000000000000044,0.21430000000000005
31851,0.07999999999999996,0.16290000000000004
31852,0.15000000000000002,0.28659999999999997
31853,0.43999999999999995,0.692
31854,0.55,0.9404
31855,0.56,0.897
31856,0.06000000000000005,0.16510000000000002
31857,0.14,0.629
31858,0.21999999999999997,0.4867
31859,0.29000000000000004,0.6023
31860,0.33999999999999997,0.5338
31861,0.07999999999999996,0.08840000000000003
31862,0.040000000000000036,0.07389999999999997
31863,0.24,0.5689
31864,0.10999999999999999,0.44920000000000004
31865,0.06999999999999995,0.7422
31866,0.21999999999999997,0.2881
31867,0.18999999999999995,0.3931
31868,0.14,0.06230000000000002
31869,0.040000000000000036,0.20189999999999997
31870,0.030000000000000027,0.15449999999999997
31871,0.49,0.9518
31872,0.10999999999999999,0.21030000000000004
31873,0.17000000000000004,0.2893
31874,0.06999999999999995,0.2841
31875,0.22999999999999998,0.4397
31876,0.06999999999999995,0.10740000000000005
31877,0.06999999999999995,0.03639999999999999
31878,0.12,0.7827
31879,0.15000000000000002,0.5569
31880,0.020000000000000018,0.11129999999999995
31881,0.42000000000000004,0.4879
31882,0.07999999999999996,0.08940000000000003
31883,0.26,0.4285
31884,0.0,0.0534
31885,0.36,0.7672
31886,0.08999999999999997,0.2531
31887,0.09999999999999998,0.11409999999999998
31888,0.17000000000000004,0.42000000000000004
31889,0.18999999999999995,0.9483
31890,0.28,0.16349999999999998
31891,0.010000000000000009,0.08530000000000004
31892,0.42000000000000004,0.8887
31893,0.18000000000000005,0.6327
31894,0.38,0.8998
31895,0.06999999999999995,0.22140000000000004
31896,0.19999999999999996,0.6799
31897,0.48,0.867
31898,0.09999999999999998,0.13880000000000003
31899,0.36,0.8082
31900,0.4,0.25639999999999996
31901,0.14,0.3789
31902,0.14,0.12439999999999996
31903,0.39,0.397
31904,0.030000000000000027,0.14390000000000003
31905,0.06000000000000005,0.14839999999999998
31906,0.16000000000000003,0.28659999999999997
31907,0.13,0.7189
31908,0.08999999999999997,0.03359999999999996
31909,0.22999999999999998,0.5612
31910,0.06000000000000005,0.3637
31911,0.050000000000000044,0.9645
31912,0.17000000000000004,0.24619999999999997
31913,0.14,0.40769999999999995
31914,0.15000000000000002,0.7997
31915,0.13,0.8418
31916,0.06999999999999995,0.8174
31917,0.20999999999999996,0.05449999999999999
31918,0.28,0.9467
31919,0.56,0.4317
31920,0.08999999999999997,0.9224
31921,0.15000000000000002,0.3761
31922,0.010000000000000009,0.041200000000000014
31923,0.10999999999999999,0.1442
31924,0.18999999999999995,0.4386
31925,0.17000000000000004,0.7763
31926,0.06999999999999995,0.052100000000000035
31927,0.25,0.5958
31928,0.19999999999999996,0.9512
31929,0.15000000000000002,0.21519999999999995
31930,0.30000000000000004,0.35919999999999996
31931,0.18000000000000005,0.8791
31932,0.17000000000000004,0.22309999999999997
31933,0.44999999999999996,0.05489999999999995
31934,0.14,0.31899999999999995
31935,0.43999999999999995,0.9311
31936,0.13,0.07869999999999999
31937,0.18000000000000005,0.4637
31938,0.41000000000000003,0.5095
31939,0.030000000000000027,0.01759999999999995
31940,0.09999999999999998,0.019499999999999962
31941,0.09999999999999998,0.5068
31942,0.030000000000000027,0.020100000000000007
31943,0.18000000000000005,0.139
31944,0.13,0.7531
31945,0.28,0.4717
31946,0.24,0.06430000000000002
31947,0.050000000000000044,0.19310000000000005
31948,0.15000000000000002,0.9499
31949,0.10999999999999999,0.23140000000000005
31950,0.030000000000000027,0.22150000000000003
31951,0.26,0.4031
31952,0.09999999999999998,0.5874
31953,0.06000000000000005,0.4377
31954,0.47,0.8874
31955,0.06000000000000005,0.17269999999999996
31956,0.06000000000000005,0.09209999999999996
31957,0.22999999999999998,0.6814
31958,0.020000000000000018,0.021599999999999953
31959,0.13,0.18110000000000004
31960,0.12,0.3762
31961,0.040000000000000036,0.16710000000000003
31962,0.29000000000000004,0.7629
31963,0.54,0.8896
31964,0.18000000000000005,0.15800000000000003
31965,0.12,0.9283
31966,0.10999999999999999,0.2703
31967,0.050000000000000044,0.09899999999999998
31968,0.32999999999999996,0.3288
31969,0.33999999999999997,0.5664
31970,0.36,0.6542
31971,0.050000000000000044,0.5704
31972,0.06000000000000005,0.21799999999999997
31973,0.07999999999999996,0.1483
31974,0.020000000000000018,0.10329999999999995
31975,0.040000000000000036,0.059799999999999964
31976,0.12,0.2589
31977,0.06000000000000005,0.04700000000000004
31978,0.20999999999999996,0.595
31979,0.050000000000000044,0.10880000000000001
31980,0.20999999999999996,0.6895
31981,0.19999999999999996,0.30889999999999995
31982,0.10999999999999999,0.24450000000000005
31983,0.38,0.2973
31984,0.07999999999999996,0.03500000000000003
31985,0.14,0.0827
31986,0.37,0.8797
31987,0.10999999999999999,0.4343
31988,0.43999999999999995,0.6849
31989,0.24,0.9695
31990,0.010000000000000009,0.9476
31991,0.43999999999999995,0.473
31992,0.15000000000000002,0.07779999999999998
31993,0.44999999999999996,0.46740000000000004
31994,0.16000000000000003,0.22970000000000002
31995,0.55,0.6114
31996,0.10999999999999999,0.01770000000000005
31997,0.15000000000000002,0.8491
31998,0.030000000000000027,0.06569999999999998
31999,0.0,0.040200000000000014
32000,0.18000000000000005,0.8784
32001,0.16000000000000003,0.5231
32002,0.31999999999999995,0.4133
32003,0.18000000000000005,0.3579
32004,0.36,0.807
32005,0.06000000000000005,0.1935
32006,0.15000000000000002,0.7846
32007,0.51,0.9717
32008,0.030000000000000027,0.050899999999999945
32009,0.09999999999999998,0.20950000000000002
32010,0.20999999999999996,0.39870000000000005
32011,0.08999999999999997,0.8324
32012,0.15000000000000002,0.9262
32013,0.28,0.8446
32014,0.17000000000000004,0.23440000000000005
32015,0.29000000000000004,0.2754
32016,0.48,0.684
32017,0.010000000000000009,0.20020000000000004
32018,0.08999999999999997,0.04379999999999995
32019,0.32999999999999996,0.5322
32020,0.66,0.8206
32021,0.08999999999999997,0.33430000000000004
32022,0.17000000000000004,0.3015
32023,0.09999999999999998,0.6192
32024,0.27,0.26780000000000004
32025,0.36,0.32199999999999995
32026,0.43000000000000005,0.7076
32027,0.15000000000000002,0.9012
32028,0.61,0.7627
32029,0.050000000000000044,0.035499999999999976
32030,0.17000000000000004,0.30610000000000004
32031,0.050000000000000044,0.1311
32032,0.41000000000000003,0.2771
32033,0.030000000000000027,0.05620000000000003
32034,0.17000000000000004,0.5783
32035,0.050000000000000044,0.0695
32036,0.31999999999999995,0.8202
32037,0.14,0.7784
32038,0.20999999999999996,0.6153
32039,0.31000000000000005,0.30610000000000004
32040,0.22999999999999998,0.7753
32041,0.48,0.9364
32042,0.18000000000000005,0.6412
32043,0.31000000000000005,0.59
32044,0.010000000000000009,0.15780000000000005
32045,0.13,0.9457
32046,0.25,0.4161
32047,0.75,0.9288
32048,0.13,0.35129999999999995
32049,0.10999999999999999,0.29169999999999996
32050,0.62,0.46819999999999995
32051,0.06999999999999995,0.5467
32052,0.55,0.889
32053,0.10999999999999999,0.062000000000000055
32054,0.18999999999999995,0.26380000000000003
32055,0.18999999999999995,0.26149999999999995
32056,0.19999999999999996,0.2914
32057,0.040000000000000036,0.050000000000000044
32058,0.07999999999999996,0.253
32059,0.16000000000000003,0.5965
32060,0.12,0.8572
32061,0.13,0.06469999999999998
32062,0.15000000000000002,0.2429
32063,0.13,0.6652
32064,0.10999999999999999,0.11280000000000001
32065,0.09999999999999998,0.33699999999999997
32066,0.030000000000000027,0.22209999999999996
32067,0.12,0.009600000000000053
32068,0.08999999999999997,0.3539
32069,0.53,0.9497
32070,0.74,0.9683
32071,0.36,0.7706
32072,0.66,0.9298
32073,0.07999999999999996,0.10060000000000002
32074,0.10999999999999999,0.3419
32075,0.010000000000000009,0.08360000000000001
32076,0.08999999999999997,0.6615
32077,0.14,0.20030000000000003
32078,0.07999999999999996,0.10099999999999998
32079,0.050000000000000044,0.1502
32080,0.09999999999999998,0.1259
32081,0.43999999999999995,0.8628
32082,0.030000000000000027,0.045599999999999974
32083,0.020000000000000018,0.2177
32084,0.14,0.5846
32085,0.07999999999999996,0.5896
32086,0.37,0.8427
32087,0.16000000000000003,0.9123
32088,0.10999999999999999,0.7383
32089,0.26,0.9397
32090,0.050000000000000044,0.45740000000000003
32091,0.37,0.4393
32092,0.53,0.42110000000000003
32093,0.0,0.347
32094,0.15000000000000002,0.258
32095,0.69,0.6863
32096,0.21999999999999997,0.8614
32097,0.26,0.3415
32098,0.09999999999999998,0.1775
32099,0.14,0.28480000000000005
32100,0.06000000000000005,0.3771
32101,0.44999999999999996,0.6839
32102,0.08999999999999997,0.13980000000000004
32103,0.09999999999999998,0.642
32104,0.06000000000000005,0.3406
32105,0.18999999999999995,0.6625
32106,0.37,0.8329
32107,0.06000000000000005,0.40559999999999996
32108,0.06999999999999995,0.11609999999999998
32109,0.09999999999999998,0.33340000000000003
32110,0.07999999999999996,0.4073
32111,0.32999999999999996,0.4161
32112,0.63,0.6521
32113,0.12,0.40569999999999995
32114,0.53,0.6253
32115,0.030000000000000027,0.1513
32116,0.040000000000000036,0.05149999999999999
32117,0.25,0.9067
32118,0.08999999999999997,0.5287
32119,0.27,0.8651
32120,0.36,0.9213
32121,0.57,0.6823
32122,0.06999999999999995,0.5672
32123,0.06000000000000005,0.22740000000000005
32124,0.18000000000000005,0.9878
32125,0.06999999999999995,0.33599999999999997
32126,0.44999999999999996,0.84
32127,0.18999999999999995,0.5756
32128,0.38,0.6871
32129,0.10999999999999999,0.12960000000000005
32130,0.4,0.43189999999999995
32131,0.86,0.9858
32132,0.06000000000000005,0.7959
32133,0.010000000000000009,0.025699999999999945
32134,0.09999999999999998,0.9352
32135,0.18999999999999995,0.4952
32136,0.18999999999999995,0.3157
32137,0.12,0.7834
32138,0.25,0.6719
32139,0.12,0.3448
32140,0.42000000000000004,0.07850000000000001
32141,0.07999999999999996,0.23229999999999995
32142,0.18999999999999995,0.7794
32143,0.09999999999999998,0.48050000000000004
32144,0.21999999999999997,0.11560000000000004
32145,0.06000000000000005,0.32820000000000005
32146,0.06000000000000005,0.014599999999999946
32147,0.06000000000000005,0.07420000000000004
32148,0.42000000000000004,0.855
32149,0.09999999999999998,0.3741
32150,0.06999999999999995,0.8826
32151,0.010000000000000009,0.04400000000000004
32152,0.07999999999999996,0.7738
32153,0.14,0.35860000000000003
32154,0.07999999999999996,0.024800000000000044
32155,0.07999999999999996,0.19720000000000004
32156,0.06000000000000005,0.09460000000000002
32157,0.010000000000000009,0.026800000000000046
32158,0.040000000000000036,0.7916
32159,0.57,0.8707
32160,0.20999999999999996,0.11419999999999997
32161,0.36,0.08279999999999998
32162,0.020000000000000018,0.27480000000000004
32163,0.07999999999999996,0.14539999999999997
32164,0.16000000000000003,0.01990000000000003
32165,0.21999999999999997,0.5879
32166,0.14,0.28059999999999996
32167,0.16000000000000003,0.5811
32168,0.08999999999999997,0.15410000000000001
32169,0.07999999999999996,0.42900000000000005
32170,0.51,0.7964
32171,0.09999999999999998,0.6576
32172,0.82,0.9009
32173,0.20999999999999996,0.43889999999999996
32174,0.06000000000000005,0.22440000000000004
32175,0.18999999999999995,0.9351
32176,0.65,0.951
32177,0.19999999999999996,0.48729999999999996
32178,0.050000000000000044,0.31420000000000003
32179,0.13,0.5521
32180,0.06000000000000005,0.24070000000000003
32181,0.17000000000000004,0.16390000000000005
32182,0.15000000000000002,0.24280000000000002
32183,0.33999999999999997,0.9443
32184,0.14,0.45309999999999995
32185,0.21999999999999997,0.2921
32186,0.30000000000000004,0.40580000000000005
32187,0.27,0.49039999999999995
32188,0.43000000000000005,0.40180000000000005
32189,0.30000000000000004,0.7544
32190,0.22999999999999998,0.6597
32191,0.050000000000000044,0.26659999999999995
32192,0.06999999999999995,0.2865
32193,0.09999999999999998,0.1835
32194,0.030000000000000027,0.01749999999999996
32195,0.06999999999999995,0.24629999999999996
32196,0.65,0.737
32197,0.040000000000000036,0.09130000000000005
32198,0.29000000000000004,0.6787
32199,0.32999999999999996,0.9442
32200,0.15000000000000002,0.5327
32201,0.20999999999999996,0.2378
32202,0.12,0.9584
32203,0.18999999999999995,0.9395
32204,0.26,0.5706
32205,0.13,0.9405
32206,0.16000000000000003,0.8039
32207,0.7,0.8202
32208,0.030000000000000027,0.15880000000000005
32209,0.09999999999999998,0.21450000000000002
32210,0.06999999999999995,0.7882
32211,0.030000000000000027,0.019100000000000006
32212,0.040000000000000036,0.34419999999999995
32213,0.08999999999999997,0.13370000000000004
32214,0.07999999999999996,0.14280000000000004
32215,0.21999999999999997,0.3185
32216,0.73,0.9136
32217,0.10999999999999999,0.17700000000000005
32218,0.15000000000000002,0.788
32219,0.08999999999999997,0.15859999999999996
32220,0.6,0.8682
32221,0.44999999999999996,0.6398
32222,0.07999999999999996,0.027699999999999947
32223,0.32999999999999996,0.8228
32224,0.44999999999999996,0.8654
32225,0.17000000000000004,0.49039999999999995
32226,0.39,0.9215
32227,0.16000000000000003,0.41100000000000003
32228,0.6,0.8052
32229,0.050000000000000044,0.15749999999999997
32230,0.040000000000000036,0.21009999999999995
32231,0.49,0.6296
32232,0.39,0.3368
32233,0.15000000000000002,0.5763
32234,0.06000000000000005,0.4918
32235,0.25,0.8789
32236,0.25,0.9616
32237,0.58,0.9596
32238,0.15000000000000002,0.010000000000000009
32239,0.09999999999999998,0.02310000000000001
32240,0.14,0.3548
32241,0.67,0.6654
32242,0.18999999999999995,0.43710000000000004
32243,0.10999999999999999,0.40859999999999996
32244,0.020000000000000018,0.1381
32245,0.13,0.5116
32246,0.36,0.5697
32247,0.10999999999999999,0.6685
32248,0.35,0.7292
32249,0.15000000000000002,0.34419999999999995
32250,0.06999999999999995,0.4538
32251,0.19999999999999996,0.27859999999999996
32252,0.35,0.41190000000000004
32253,0.17000000000000004,0.26359999999999995
32254,0.07999999999999996,0.06869999999999998
32255,0.15000000000000002,0.4447
32256,0.37,0.44910000000000005
32257,0.15000000000000002,0.6327
32258,0.050000000000000044,0.19889999999999997
32259,0.10999999999999999,0.717
32260,0.050000000000000044,0.4486
32261,0.16000000000000003,0.4105
32262,0.050000000000000044,0.16749999999999998
32263,0.10999999999999999,0.37150000000000005
32264,0.12,0.10250000000000004
32265,0.44999999999999996,0.7708
32266,0.21999999999999997,0.3317
32267,0.050000000000000044,0.24250000000000005
32268,0.12,0.3459
32269,0.37,0.7558
32270,0.31000000000000005,0.6417
32271,0.41000000000000003,0.7263
32272,0.09999999999999998,0.17620000000000002
32273,0.19999999999999996,0.43000000000000005
32274,0.32999999999999996,0.8836
32275,0.09999999999999998,0.7511
32276,0.30000000000000004,0.09509999999999996
32277,0.12,0.2601
32278,0.17000000000000004,0.4103
32279,0.06999999999999995,0.055400000000000005
32280,0.24,0.05349999999999999
32281,0.79,0.8432
32282,0.06000000000000005,0.10560000000000003
32283,0.19999999999999996,0.7728
32284,0.67,0.7165
32285,0.25,0.4216
32286,0.18999999999999995,0.5714
32287,0.15000000000000002,0.37039999999999995
32288,0.21999999999999997,0.5324
32289,0.44999999999999996,0.8586
32290,0.010000000000000009,0.0716
32291,0.18999999999999995,0.09489999999999998
32292,0.28,0.37860000000000005
32293,0.37,0.911
32294,0.15000000000000002,0.3781
32295,0.040000000000000036,0.3284
32296,0.16000000000000003,0.7699
32297,0.26,0.919
32298,0.050000000000000044,0.02980000000000005
32299,0.07999999999999996,0.2289
32300,0.050000000000000044,0.07630000000000003
32301,0.15000000000000002,0.3206
32302,0.06999999999999995,0.10460000000000003
32303,0.22999999999999998,0.35
32304,0.08999999999999997,0.4111
32305,0.13,0.23750000000000004
32306,0.43999999999999995,0.6214
32307,0.15000000000000002,0.46299999999999997
32308,0.24,0.7405
32309,0.33999999999999997,0.5322
32310,0.38,0.45220000000000005
32311,0.14,0.3228
32312,0.4,0.3035
32313,0.08999999999999997,0.19840000000000002
32314,0.09999999999999998,0.5286
32315,0.040000000000000036,0.2832
32316,0.16000000000000003,0.8938
32317,0.07999999999999996,0.5143
32318,0.020000000000000018,0.4456
32319,0.27,0.9546
32320,0.06000000000000005,0.04190000000000005
32321,0.16000000000000003,0.5325
32322,0.14,0.1068
32323,0.64,0.8945
32324,0.12,0.6113
32325,0.14,0.24480000000000002
32326,0.18000000000000005,0.2057
32327,0.0,0.1321
32328,0.06999999999999995,0.2208
32329,0.19999999999999996,0.5945
32330,0.12,0.5994
32331,0.26,0.7467
32332,0.06999999999999995,0.18920000000000003
32333,0.050000000000000044,0.022599999999999953
32334,0.22999999999999998,0.4457
32335,0.06000000000000005,0.16510000000000002
32336,0.06000000000000005,0.2532
32337,0.13,0.08150000000000002
32338,0.13,0.7143
32339,0.17000000000000004,0.5758
32340,0.20999999999999996,0.8645
32341,0.29000000000000004,0.5951
32342,0.06999999999999995,0.6337
32343,0.55,0.8638
32344,0.7,0.9215
32345,0.06000000000000005,0.2479
32346,0.13,0.13129999999999997
32347,0.18000000000000005,0.609
32348,0.20999999999999996,0.969
32349,0.19999999999999996,0.8155
32350,0.08999999999999997,0.7282
32351,0.31000000000000005,0.6773
32352,0.0,0.026100000000000012
32353,0.030000000000000027,0.12319999999999998
32354,0.24,0.57
32355,0.14,0.5482
32356,0.06000000000000005,0.3647
32357,0.32999999999999996,0.5008
32358,0.36,0.9255
32359,0.42000000000000004,0.6884
32360,0.24,0.823
32361,0.12,0.7995
32362,0.15000000000000002,0.21999999999999997
32363,0.10999999999999999,0.8158
32364,0.09999999999999998,0.013599999999999945
32365,0.040000000000000036,0.24919999999999998
32366,0.16000000000000003,0.35760000000000003
32367,0.32999999999999996,0.8453
32368,0.14,0.7233
32369,0.17000000000000004,0.6173
32370,0.17000000000000004,0.2148
32371,0.21999999999999997,0.1493
32372,0.08999999999999997,0.13329999999999997
32373,0.14,0.3087
32374,0.52,0.32999999999999996
32375,0.19999999999999996,0.7945
32376,0.14,0.16269999999999996
32377,0.07999999999999996,0.47629999999999995
32378,0.19999999999999996,0.5223
32379,0.13,0.4597
32380,0.15000000000000002,0.5541
32381,0.08999999999999997,0.28690000000000004
32382,0.20999999999999996,0.39049999999999996
32383,0.18999999999999995,0.77
32384,0.18000000000000005,0.18230000000000002
32385,0.08999999999999997,0.15849999999999997
32386,0.13,0.5392
32387,0.42000000000000004,0.16169999999999995
32388,0.12,0.25939999999999996
32389,0.07999999999999996,0.03310000000000002
32390,0.13,0.7004
32391,0.30000000000000004,0.7681
32392,0.15000000000000002,0.8311
32393,0.31000000000000005,0.7878
32394,0.050000000000000044,0.23729999999999996
32395,0.27,0.9336
32396,0.020000000000000018,0.14339999999999997
32397,0.07999999999999996,0.3751
32398,0.30000000000000004,0.36539999999999995
32399,0.55,0.7329
32400,0.49,0.6375
32401,0.18000000000000005,0.7238
32402,0.050000000000000044,0.17479999999999996
32403,0.07999999999999996,0.8021
32404,0.06000000000000005,0.1794
32405,0.20999999999999996,0.9636
32406,0.32999999999999996,0.2905
32407,0.08999999999999997,0.12250000000000005
32408,0.15000000000000002,0.534
32409,0.13,0.6323
32410,0.27,0.6716
32411,0.18999999999999995,0.3095
32412,0.08999999999999997,0.08919999999999995
32413,0.18000000000000005,0.5161
32414,0.26,0.9546
32415,0.07999999999999996,0.2569
32416,0.56,0.9711
32417,0.20999999999999996,0.5602
32418,0.07999999999999996,0.14770000000000005
32419,0.18000000000000005,0.09840000000000004
32420,0.47,0.42079999999999995
32421,0.13,0.38070000000000004
32422,0.07999999999999996,0.02629999999999999
32423,0.15000000000000002,0.7425
32424,0.4,0.3911
32425,0.43000000000000005,0.8254
32426,0.06000000000000005,0.01770000000000005
32427,0.10999999999999999,0.44789999999999996
32428,0.18999999999999995,0.2724
32429,0.44999999999999996,0.8605
32430,0.16000000000000003,0.41379999999999995
32431,0.78,0.9516
32432,0.15000000000000002,0.1552
32433,0.33999999999999997,0.10660000000000003
32434,0.08999999999999997,0.6226
32435,0.20999999999999996,0.9649
32436,0.15000000000000002,0.5812
32437,0.18999999999999995,0.13339999999999996
32438,0.19999999999999996,0.09330000000000005
32439,0.12,0.7819
32440,0.10999999999999999,0.5184
32441,0.26,0.4588
32442,0.14,0.6196
32443,0.10999999999999999,0.5986
32444,0.65,0.7596
32445,0.07999999999999996,0.24439999999999995
32446,0.28,0.8559
32447,0.040000000000000036,0.31210000000000004
32448,0.20999999999999996,0.6118
32449,0.06000000000000005,0.09799999999999998
32450,0.43000000000000005,0.9148
32451,0.10999999999999999,0.25129999999999997
32452,0.050000000000000044,0.31499999999999995
32453,0.4,0.13239999999999996
32454,0.31000000000000005,0.6378
32455,0.18000000000000005,0.1824
32456,0.07999999999999996,0.1442
32457,0.15000000000000002,0.49639999999999995
32458,0.26,0.4645
32459,0.09999999999999998,0.17290000000000005
32460,0.12,0.841
32461,0.020000000000000018,0.019199999999999995
32462,0.08999999999999997,0.6596
32463,0.28,0.734
32464,0.25,0.7391
32465,0.050000000000000044,0.8553
32466,0.16000000000000003,0.12360000000000004
32467,0.07999999999999996,0.28169999999999995
32468,0.09999999999999998,0.07930000000000004
32469,0.09999999999999998,0.5544
32470,0.14,0.41579999999999995
32471,0.15000000000000002,0.37439999999999996
32472,0.15000000000000002,0.46699999999999997
32473,0.08999999999999997,0.17969999999999997
32474,0.16000000000000003,0.12670000000000003
32475,0.19999999999999996,0.9781
32476,0.050000000000000044,0.4174
32477,0.06999999999999995,0.1985
32478,0.10999999999999999,0.7802
32479,0.050000000000000044,0.12490000000000001
32480,0.14,0.1372
32481,0.15000000000000002,0.3117
32482,0.16000000000000003,0.7319
32483,0.16000000000000003,0.6313
32484,0.37,0.8218
32485,0.12,0.17510000000000003
32486,0.16000000000000003,0.09940000000000004
32487,0.26,0.5706
32488,0.14,0.31710000000000005
32489,0.27,0.7036
32490,0.24,0.9324
32491,0.69,0.9775
32492,0.30000000000000004,0.47419999999999995
32493,0.030000000000000027,0.08860000000000001
32494,0.15000000000000002,0.9541
32495,0.48,0.7792
32496,0.10999999999999999,0.2673
32497,0.13,0.34740000000000004
32498,0.4,0.8022
32499,0.040000000000000036,0.18110000000000004
32500,0.010000000000000009,0.09119999999999995
32501,0.55,0.9018
32502,0.43999999999999995,0.6344
32503,0.17000000000000004,0.23509999999999998
32504,0.45999999999999996,0.5688
32505,0.030000000000000027,0.8303
32506,0.44999999999999996,0.8365
32507,0.040000000000000036,0.13839999999999997
32508,0.6,0.5976
32509,0.18000000000000005,0.6674
32510,0.17000000000000004,0.9703
32511,0.31999999999999995,0.41569999999999996
32512,0.22999999999999998,0.3338
32513,0.32999999999999996,0.3358
32514,0.040000000000000036,0.24560000000000004
32515,0.26,0.09909999999999997
32516,0.29000000000000004,0.46599999999999997
32517,0.0,0.22230000000000005
32518,0.38,0.44179999999999997
32519,0.43999999999999995,0.9165
32520,0.15000000000000002,0.17700000000000005
32521,0.0,0.21409999999999996
32522,0.08999999999999997,0.22430000000000005
32523,0.21999999999999997,0.5959
32524,0.41000000000000003,0.3499
32525,0.37,0.8102
32526,0.07999999999999996,0.239
32527,0.25,0.6495
32528,0.22999999999999998,0.9447
32529,0.08999999999999997,0.7634
32530,0.35,0.8459
32531,0.09999999999999998,0.14190000000000003
32532,0.20999999999999996,0.4617
32533,0.6,0.9646
32534,0.57,0.7956
32535,0.10999999999999999,0.07909999999999995
32536,0.18000000000000005,0.15700000000000003
32537,0.61,0.8922
32538,0.20999999999999996,0.2508
32539,0.06999999999999995,0.030000000000000027
32540,0.16000000000000003,0.41669999999999996
32541,0.13,0.4487
32542,0.09999999999999998,0.572
32543,0.13,0.5169
32544,0.09999999999999998,0.07589999999999997
32545,0.43999999999999995,0.9759
32546,0.4,0.3368
32547,0.19999999999999996,0.926
32548,0.030000000000000027,0.2158
32549,0.13,0.07140000000000002
32550,0.22999999999999998,0.8812
32551,0.040000000000000036,0.0676
32552,0.30000000000000004,0.9228
32553,0.050000000000000044,0.2956
32554,0.27,0.7428
32555,0.06000000000000005,0.5742
32556,0.31999999999999995,0.7795
32557,0.07999999999999996,0.18159999999999998
32558,0.20999999999999996,0.2825
32559,0.14,0.45640000000000003
32560,0.56,0.7937
32561,0.08999999999999997,0.2559
32562,0.10999999999999999,0.1854
32563,0.59,0.8634
32564,0.38,0.9659
32565,0.050000000000000044,0.2559
32566,0.09999999999999998,0.6803
32567,0.15000000000000002,0.6846
32568,0.15000000000000002,0.40469999999999995
32569,0.32999999999999996,0.7638
32570,0.030000000000000027,0.26439999999999997
32571,0.38,0.554
32572,0.17000000000000004,0.8535
32573,0.030000000000000027,0.03420000000000001
32574,0.17000000000000004,0.8839
32575,0.08999999999999997,0.12929999999999997
32576,0.12,0.7371
32577,0.020000000000000018,0.03480000000000005
32578,0.16000000000000003,0.7031
32579,0.53,0.8383
32580,0.43999999999999995,0.6324
32581,0.15000000000000002,0.7703
32582,0.08999999999999997,0.9732
32583,0.22999999999999998,0.6324
32584,0.7,0.9412
32585,0.15000000000000002,0.256
32586,0.07999999999999996,0.47340000000000004
32587,0.17000000000000004,0.7696
32588,0.14,0.4193
32589,0.43000000000000005,0.42569999999999997
32590,0.020000000000000018,0.14590000000000003
32591,0.030000000000000027,0.9069
32592,0.33999999999999997,0.39949999999999997
32593,0.13,0.8778
32594,0.17000000000000004,0.473
